entry_price,exit_price,stop_loss,direction,exit_reason,position_size,pnl,R:R,commission,entry_time,date,ATR
115.77,115.64820714285715,115.64820714285715,LONG,SL,4105,-514.3271785713998,1.0,14.3675,2016-09-14 09:35:00-04:00,2016-09-14 09:30:00-04:00,1.2179285714285715
116.23,116.10849285714286,116.10849285714286,LONG,SL,4114,-514.2793857142764,1.0,14.399000000000001,2016-09-15 09:35:00-04:00,2016-09-15 09:30:00-04:00,1.2150714285714284
117.06,117.19111428571429,117.19111428571429,SHORT,SL,3813,-513.2842714285867,1.0,13.3455,2016-09-16 09:35:00-04:00,2016-09-16 09:30:00-04:00,1.3111428571428567
117.73,117.60281428571429,117.60281428571429,LONG,SL,3931,-513.7255428571488,1.0,13.7585,2016-09-19 09:35:00-04:00,2016-09-19 09:30:00-04:00,1.2718571428571417
117.28,117.14610714285715,117.14610714285715,LONG,SL,3734,-513.0249285714166,1.0,13.069,2016-09-20 09:35:00-04:00,2016-09-20 09:30:00-04:00,1.3389285714285708
117.37,117.50217857142857,117.50217857142857,SHORT,SL,3782,-513.1363571428448,1.0,13.237,2016-09-21 11:05:00-04:00,2016-09-21 09:30:00-04:00,1.321785714285714
118.89,119.09,118.75139285714286,LONG,EOD,3607,708.7755000000102,1.4429270806493693,12.6245,2016-09-22 09:35:00-04:00,2016-09-22 09:30:00-04:00,1.3860714285714277
118.82,118.31,118.95932142857143,SHORT,EOD,3588,1817.3219999999674,3.6605998461930485,12.558,2016-09-23 09:35:00-04:00,2016-09-23 09:30:00-04:00,1.3932142857142844
117.46,117.59967857142857,117.59967857142857,SHORT,SL,3579,-512.4361071428718,1.0,12.5265,2016-09-26 09:35:00-04:00,2016-09-26 09:30:00-04:00,1.3967857142857139
117.3701,118.51,117.22792142857142,LONG,EOD,3516,3995.5824000000403,8.017382567194149,12.306000000000001,2016-09-27 09:35:00-04:00,2016-09-27 09:30:00-04:00,1.4217857142857144
118.5101,118.6553157142857,118.6553157142857,SHORT,SL,3443,-512.0282042857057,1.0,12.0505,2016-09-28 09:35:00-04:00,2016-09-28 09:30:00-04:00,1.4521571428571411
118.49,118.63007285714285,118.63007285714285,SHORT,SL,3569,-512.4115271428475,1.0,12.4915,2016-09-29 09:35:00-04:00,2016-09-29 09:30:00-04:00,1.4007285714285698
118.43,118.69,118.29609714285715,LONG,EOD,3734,957.7709999999661,1.9417061409123213,13.069,2016-09-30 10:45:00-04:00,2016-09-30 09:30:00-04:00,1.33902857142857
119.0,118.88524,118.88524,LONG,SL,4356,-515.1405600000173,1.0,15.246,2016-10-04 09:35:00-04:00,2016-10-04 09:30:00-04:00,1.147599999999999
118.76,118.8,118.64416857142858,LONG,EOD,4316,157.53399999996566,0.34532941959985175,15.106,2016-10-05 09:35:00-04:00,2016-10-05 09:30:00-04:00,1.1583142857142843
118.55,118.65573857142857,118.65573857142857,SHORT,SL,4728,-516.4799657142995,1.0,16.548000000000002,2016-10-06 09:35:00-04:00,2016-10-06 09:30:00-04:00,1.057385714285714
118.67,118.77666,118.77666,SHORT,SL,4687,-516.3199200000238,1.0,16.4045,2016-10-07 09:35:00-04:00,2016-10-07 09:30:00-04:00,1.066599999999998
119.17,119.21,119.06548285714285,LONG,EOD,4783,174.57949999996194,0.3827123370054549,16.7405,2016-10-10 09:35:00-04:00,2016-10-10 09:30:00-04:00,1.0451714285714269
118.91,117.84125714285716,119.01687428571428,SHORT,TP,4678,4983.206085714192,10.0,16.373,2016-10-11 09:35:00-04:00,2016-10-11 09:30:00-04:00,1.0687428571428552
117.155,117.26281928571429,117.26281928571429,SHORT,SL,4637,-516.1875278571406,1.0,16.2295,2016-10-12 09:35:00-04:00,2016-10-12 09:30:00-04:00,1.0781928571428563
116.47,116.57901714285714,116.57901714285714,SHORT,SL,4586,-516.0036171428483,1.0,16.051000000000002,2016-10-13 09:35:00-04:00,2016-10-13 09:30:00-04:00,1.0901714285714266
117.77,117.66005428571428,117.66005428571428,LONG,SL,4547,-515.837662857145,1.0,15.9145,2016-10-14 09:35:00-04:00,2016-10-14 09:30:00-04:00,1.0994571428571405
117.04,117.15287428571429,117.15287428571429,SHORT,SL,4429,-515.4217114285635,1.0,15.5015,2016-10-17 09:35:00-04:00,2016-10-17 09:30:00-04:00,1.1287428571428546
118.051,118.15832285714286,118.15832285714286,SHORT,SL,4658,-516.2128685714489,1.0,16.303,2016-10-18 09:35:00-04:00,2016-10-18 09:30:00-04:00,1.0732285714285692
117.73,117.62472142857143,117.62472142857143,LONG,SL,4749,-516.5894357142811,1.0,16.6215,2016-10-20 09:35:00-04:00,2016-10-20 09:30:00-04:00,1.0527857142857115
117.5601,117.6646642857143,117.6646642857143,SHORT,SL,4781,-516.6553500000178,1.0,16.7335,2016-10-21 09:35:00-04:00,2016-10-21 09:30:00-04:00,1.0456428571428549
119.041,118.93500714285715,118.93500714285715,LONG,SL,4717,-516.4778071428302,1.0,16.5095,2016-10-24 09:35:00-04:00,2016-10-24 09:30:00-04:00,1.0599285714285693
119.48,119.58570714285715,119.58570714285715,SHORT,SL,4730,-516.5497857142811,1.0,16.555,2016-10-25 09:35:00-04:00,2016-10-25 09:30:00-04:00,1.057071428571427
118.36,118.46677857142858,118.46677857142858,SHORT,SL,4682,-516.3242714286004,1.0,16.387,2016-10-26 09:35:00-04:00,2016-10-26 09:30:00-04:00,1.0677857142857121
118.85,117.76085714285708,118.95891428571429,SHORT,TP,4590,4983.100714285991,10.0,16.065,2016-10-27 09:35:00-04:00,2016-10-27 09:30:00-04:00,1.0891428571428554
117.06,117.16634285714287,117.16634285714287,SHORT,SL,4701,-516.3712714285992,1.0,16.453500000000002,2016-10-28 13:35:00-04:00,2016-10-28 09:30:00-04:00,1.0634285714285687
117.37,117.48241428571428,117.48241428571428,SHORT,SL,4447,-515.4708285714032,1.0,15.5645,2016-10-31 09:35:00-04:00,2016-10-31 09:30:00-04:00,1.1241428571428551
117.05,116.03585714285715,117.15141428571428,SHORT,TP,4930,4982.469285714218,10.0,17.255,2016-11-01 09:35:00-04:00,2016-11-01 09:30:00-04:00,1.0141428571428546
115.89,116.00030928571428,116.00030928571428,SHORT,SL,4532,-515.783682857116,1.0,15.862,2016-11-02 10:20:00-04:00,2016-11-02 09:30:00-04:00,1.1030928571428547
115.33,115.219905,115.219905,LONG,SL,4541,-515.8348950000053,1.0,15.8935,2016-11-03 09:35:00-04:00,2016-11-03 09:30:00-04:00,1.1009499999999985
113.97,113.85654785714286,113.85654785714286,LONG,SL,4407,-515.4080935714238,1.0,15.4245,2016-11-04 09:35:00-04:00,2016-11-04 09:30:00-04:00,1.134521428571427
116.15,116.2756092857143,116.2756092857143,SHORT,SL,3980,-513.8549571428754,1.0,13.93,2016-11-08 09:35:00-05:00,2016-11-08 09:30:00-05:00,1.2560928571428565
117.0,116.865105,116.865105,LONG,SL,3706,-512.8918700000007,1.0,12.971,2016-11-09 09:50:00-05:00,2016-11-09 09:30:00-05:00,1.34895
117.965,118.10918071428571,118.10918071428571,SHORT,SL,3467,-512.0090364285569,1.0,12.134500000000001,2016-11-10 09:35:00-05:00,2016-11-10 09:30:00-05:00,1.4418071428571437
114.99,115.15306071428571,115.15306071428571,SHORT,SL,3066,-510.6751500000179,1.0,10.731,2016-11-11 09:35:00-05:00,2016-11-11 09:30:00-05:00,1.6306071428571431
115.341,115.50728785714286,115.50728785714286,SHORT,SL,3006,-510.38229857144347,1.0,10.521,2016-11-14 09:35:00-05:00,2016-11-14 09:30:00-05:00,1.6628785714285712
115.925,116.91,115.74364071428572,LONG,EOD,2756,2705.0139999999983,5.431207981000805,9.646,2016-11-16 09:35:00-05:00,2016-11-16 09:30:00-05:00,1.813592857142858
117.03,116.84861785714286,116.84861785714286,LONG,SL,2756,-509.5351857142939,1.0,9.646,2016-11-17 09:35:00-05:00,2016-11-17 09:30:00-05:00,1.8138214285714298
117.75,118.55,117.567975,LONG,EOD,2746,2187.188999999992,4.395000686718941,9.611,2016-11-21 09:35:00-05:00,2016-11-21 09:30:00-05:00,1.8202500000000015
119.111,118.93444142857143,118.93444142857143,LONG,SL,2831,-509.74581571428735,1.0,9.9085,2016-11-22 09:45:00-05:00,2016-11-22 09:30:00-05:00,1.765585714285716
118.27,118.43,118.44105857142857,SHORT,EOD,2922,-477.74700000003156,0.93535213502481,10.227,2016-11-23 09:35:00-05:00,2016-11-23 09:30:00-05:00,1.7105857142857164
118.5501,118.71801571428571,118.71801571428571,SHORT,SL,2977,-510.30458142856514,1.0,10.419500000000001,2016-11-28 09:35:00-05:00,2016-11-28 09:30:00-05:00,1.6791571428571441
118.73,118.57701357142858,118.57701357142858,LONG,SL,3268,-511.3976485714135,1.0,11.438,2016-11-29 09:35:00-05:00,2016-11-29 09:30:00-05:00,1.5298642857142863
118.795,117.46,118.94827214285715,SHORT,EOD,3262,4343.3530000000255,8.709997623274901,11.417,2016-11-30 09:50:00-05:00,2016-11-30 09:30:00-05:00,1.5327214285714297
117.08,115.5477428571429,117.23322571428571,SHORT,TP,3263,4988.334557142734,10.0,11.4205,2016-12-01 09:35:00-05:00,2016-12-01 09:30:00-05:00,1.5322571428571439
115.72,115.56720285714286,115.56720285714286,LONG,SL,3272,-511.40425142855906,1.0,11.452,2016-12-02 09:35:00-05:00,2016-12-02 09:30:00-05:00,1.5279714285714283
115.88,116.00961857142856,116.00961857142856,SHORT,SL,3857,-513.4383299999774,1.0,13.499500000000001,2016-12-05 09:35:00-05:00,2016-12-05 09:30:00-05:00,1.2961857142857138
116.585,116.71590428571427,116.71590428571427,SHORT,SL,3819,-513.289967142835,1.0,13.3665,2016-12-06 09:35:00-05:00,2016-12-06 09:30:00-05:00,1.3090428571428572
116.73,116.61273857142858,116.61273857142858,LONG,SL,4263,-514.8059699999832,1.0,14.9205,2016-12-07 09:35:00-05:00,2016-12-07 09:30:00-05:00,1.1726142857142858
119.22,119.10063214285714,119.10063214285714,LONG,SL,4188,-514.5705857143062,1.0,14.658,2016-12-09 09:35:00-05:00,2016-12-09 09:30:00-05:00,1.1936785714285716
118.78,118.8978692857143,118.8978692857143,SHORT,SL,4241,-514.7271407143123,1.0,14.8435,2016-12-12 09:35:00-05:00,2016-12-12 09:30:00-05:00,1.1786928571428572
119.52,120.68940714285718,119.40305928571428,LONG,TP,4275,4984.253035714452,10.0,14.9625,2016-12-13 09:35:00-05:00,2016-12-13 09:30:00-05:00,1.169407142857143
120.82,120.69584499999999,120.69584499999999,LONG,SL,4027,-514.0666850000073,1.0,14.0945,2016-12-14 09:35:00-05:00,2016-12-14 09:30:00-05:00,1.2415499999999997
120.57,120.44377357142857,120.44377357142857,LONG,SL,3961,-513.8463835714266,1.0,13.8635,2016-12-15 09:35:00-05:00,2016-12-15 09:30:00-05:00,1.2622642857142858
120.49,120.36170214285714,120.36170214285714,LONG,SL,3897,-513.6162492857035,1.0,13.6395,2016-12-16 09:35:00-05:00,2016-12-16 09:30:00-05:00,1.282978571428572
119.65,119.78179857142858,119.78179857142858,SHORT,SL,3793,-513.1874814285866,1.0,13.275500000000001,2016-12-19 09:35:00-05:00,2016-12-19 09:30:00-05:00,1.3179857142857148
120.6,120.46770142857142,120.46770142857142,LONG,SL,3779,-513.1828014285956,1.0,13.2265,2016-12-20 09:35:00-05:00,2016-12-20 09:30:00-05:00,1.3229857142857142
120.65,120.52469071428573,120.52469071428573,LONG,SL,3990,-513.9490499999786,1.0,13.965,2016-12-21 09:35:00-05:00,2016-12-21 09:30:00-05:00,1.2530928571428563
120.21,120.32323785714286,120.32323785714286,SHORT,SL,4415,-515.3976392857409,1.0,15.4525,2016-12-22 09:35:00-05:00,2016-12-22 09:30:00-05:00,1.1323785714285717
120.09,119.97811928571429,119.97811928571429,LONG,SL,4469,-515.6364121428732,1.0,15.6415,2016-12-23 09:35:00-05:00,2016-12-23 09:30:00-05:00,1.1188071428571433
120.57,120.84,120.4641907142857,LONG,EOD,4725,1259.2125000000485,2.5517609175538922,16.5375,2016-12-27 09:35:00-05:00,2016-12-27 09:30:00-05:00,1.058092857142857
120.02,119.9156057142857,119.9156057142857,LONG,SL,4789,-516.705734285746,1.0,16.7615,2016-12-29 09:35:00-05:00,2016-12-29 09:30:00-05:00,1.0439428571428562
119.62,118.59819999999996,119.72218000000001,SHORT,TP,4893,4982.541900000203,10.0,17.1255,2016-12-30 09:35:00-05:00,2016-12-30 09:30:00-05:00,1.021799999999999
119.41,119.30075,119.30075,LONG,SL,4576,-515.9440000000135,1.0,16.016000000000002,2017-01-03 09:35:00-05:00,2017-01-03 09:30:00-05:00,1.0924999999999991
120.13,120.01796428571429,120.01796428571429,LONG,SL,4462,-515.5203571428391,1.0,15.617,2017-01-04 09:35:00-05:00,2017-01-04 09:30:00-05:00,1.120357142857142
120.41,120.87,120.30439285714286,LONG,EOD,4734,2161.0710000000377,4.355765979033055,16.569,2017-01-05 09:35:00-05:00,2017-01-05 09:30:00-05:00,1.0560714285714272
120.69,120.79353571428571,120.79353571428571,SHORT,SL,4829,-516.8754642857047,1.0,16.9015,2017-01-06 09:35:00-05:00,2017-01-06 09:30:00-05:00,1.0353571428571422
122.15,122.04264285714287,122.04264285714287,LONG,SL,4657,-516.2617142857001,1.0,16.299500000000002,2017-01-09 09:35:00-05:00,2017-01-09 09:30:00-05:00,1.0735714285714277
122.5,122.61,122.3965,LONG,EOD,4830,514.3949999999973,1.062801932367177,16.905,2017-01-10 10:50:00-05:00,2017-01-10 09:30:00-05:00,1.0349999999999986
122.74,122.64125,122.64125,LONG,SL,5063,-517.691749999977,1.0,17.7205,2017-01-11 10:25:00-05:00,2017-01-11 09:30:00-05:00,0.9874999999999992
122.32,122.42210714285713,122.42210714285713,SHORT,SL,4896,-517.0525714285382,1.0,17.136,2017-01-12 09:35:00-05:00,2017-01-12 09:30:00-05:00,1.0210714285714286
123.03,123.15,122.92196428571428,LONG,EOD,4628,539.1620000000211,1.1107438016528803,16.198,2017-01-13 09:35:00-05:00,2017-01-13 09:30:00-05:00,1.0803571428571428
122.71,122.8165357142857,122.8165357142857,SHORT,SL,4693,-516.3976071428483,1.0,16.4255,2017-01-17 09:35:00-05:00,2017-01-17 09:30:00-05:00,1.0653571428571433
122.75,122.85704142857143,122.85704142857143,SHORT,SL,4671,-516.3390128571726,1.0,16.3485,2017-01-18 09:35:00-05:00,2017-01-18 09:30:00-05:00,1.0704142857142867
123.32,123.2173157142857,123.2173157142857,LONG,SL,4869,-517.0112871428759,1.0,17.0415,2017-01-19 09:35:00-05:00,2017-01-19 09:30:00-05:00,1.026842857142858
123.69,123.59063714285713,123.59063714285713,LONG,SL,5032,-517.6058971428937,1.0,17.612000000000002,2017-01-20 09:35:00-05:00,2017-01-20 09:30:00-05:00,0.9936285714285731
123.36,123.25985142857142,123.25985142857142,LONG,SL,4992,-517.4136685714532,1.0,17.472,2017-01-23 09:35:00-05:00,2017-01-23 09:30:00-05:00,1.0014857142857159
123.73,123.63870857142858,123.63870857142858,LONG,SL,5476,-519.0778628571162,1.0,19.166,2017-01-24 09:35:00-05:00,2017-01-24 09:30:00-05:00,0.9129142857142877
125.71,125.80076428571428,125.80076428571428,SHORT,SL,5508,-519.2076857142877,1.0,19.278,2017-01-27 09:35:00-05:00,2017-01-27 09:30:00-05:00,0.9076428571428578
125.1,124.26763571428575,125.18323642857142,SHORT,TP,6006,4978.158899999778,10.0,21.021,2017-01-30 09:35:00-05:00,2017-01-30 09:30:00-05:00,0.8323642857142863
124.32,124.41087928571427,124.41087928571427,SHORT,SL,5501,-519.180450714254,1.0,19.2535,2017-01-31 09:40:00-05:00,2017-01-31 09:30:00-05:00,0.9087928571428583
125.57,125.47833499999999,125.47833499999999,LONG,SL,5454,-519.0299100000333,1.0,19.089,2017-02-01 09:35:00-05:00,2017-02-01 09:30:00-05:00,0.9166500000000012
124.89,124.98215785714285,124.98215785714285,SHORT,SL,5425,-518.9438749999676,1.0,18.9875,2017-02-02 09:35:00-05:00,2017-02-02 09:30:00-05:00,0.9215785714285728
125.4,125.48895071428572,125.48895071428572,SHORT,SL,5621,-519.6654650000071,1.0,19.6735,2017-02-03 09:40:00-05:00,2017-02-03 09:30:00-05:00,0.8895071428571443
125.52,125.43240642857143,125.43240642857143,LONG,SL,5708,-519.9621057142791,1.0,19.978,2017-02-06 09:35:00-05:00,2017-02-06 09:30:00-05:00,0.8759357142857149
126.0,126.08855214285714,126.08855214285714,SHORT,SL,5646,-519.7263985714092,1.0,19.761,2017-02-08 09:45:00-05:00,2017-02-08 09:30:00-05:00,0.8855214285714297
126.74,126.97,126.65237642857143,LONG,EOD,5706,1292.4090000000226,2.6248644771060223,19.971,2017-02-09 09:35:00-05:00,2017-02-09 09:30:00-05:00,0.8762357142857157
127.12,127.20633785714286,127.20633785714286,SHORT,SL,5791,-520.2510307142516,1.0,20.2685,2017-02-10 09:35:00-05:00,2017-02-10 09:30:00-05:00,0.8633785714285723
127.83,128.1,127.74662428571429,LONG,EOD,5996,1597.933999999976,3.2383530661551188,20.986,2017-02-13 09:40:00-05:00,2017-02-13 09:30:00-05:00,0.8337571428571441
127.96,128.03812357142857,128.03812357142857,SHORT,SL,6400,-522.3908571428932,1.0,22.400000000000002,2017-02-14 10:00:00-05:00,2017-02-14 09:30:00-05:00,0.7812357142857148
128.56,129.29,128.480555,LONG,EOD,6293,4571.864499999936,9.188746931840358,22.0255,2017-02-15 09:40:00-05:00,2017-02-15 09:30:00-05:00,0.7944500000000007
129.51,129.42695642857143,129.42695642857143,LONG,SL,6020,-520.9922999999393,1.0,21.07,2017-02-16 09:35:00-05:00,2017-02-16 09:30:00-05:00,0.8304357142857148
130.09,130.44,130.01367857142858,LONG,EOD,6551,2269.9214999999626,4.585868039307975,22.9285,2017-02-21 09:35:00-05:00,2017-02-21 09:30:00-05:00,0.7632142857142868
130.37,130.29575,130.29575,LONG,SL,6734,-523.5685000000428,1.0,23.569,2017-02-22 09:35:00-05:00,2017-02-22 09:30:00-05:00,0.7425000000000007
130.51,129.79185714285717,130.58181428571427,SHORT,TP,6962,4975.343571428332,10.0,24.367,2017-02-23 09:35:00-05:00,2017-02-23 09:30:00-05:00,0.7181428571428583
129.86,129.93717142857145,129.93717142857145,SHORT,SL,6479,-522.6701857143108,1.0,22.6765,2017-02-27 09:35:00-05:00,2017-02-27 09:30:00-05:00,0.7717142857142848
130.32,130.01,130.39702857142856,SHORT,EOD,6491,1989.4915000000149,4.024480712166247,22.7185,2017-02-28 09:35:00-05:00,2017-02-28 09:30:00-05:00,0.7702857142857127
130.72,130.79852857142856,130.79852857142856,SHORT,SL,6367,-522.2759142856638,1.0,22.2845,2017-03-01 09:35:00-05:00,2017-03-01 09:30:00-05:00,0.7852857142857123
131.23,131.3143857142857,131.3143857142857,SHORT,SL,5925,-520.7228571427835,1.0,20.7375,2017-03-02 09:35:00-05:00,2017-03-02 09:30:00-05:00,0.8438571428571413
130.74,130.6549,130.6549,LONG,SL,5875,-520.5250000000663,1.0,20.5625,2017-03-03 09:35:00-05:00,2017-03-03 09:30:00-05:00,0.8509999999999981
130.51,130.59380785714285,130.59380785714285,SHORT,SL,5966,-520.8786757142921,1.0,20.881,2017-03-06 09:35:00-05:00,2017-03-06 09:30:00-05:00,0.8380785714285689
130.63,130.54415714285713,130.54415714285713,LONG,SL,5824,-520.3328000000438,1.0,20.384,2017-03-07 09:35:00-05:00,2017-03-07 09:30:00-05:00,0.8584285714285684
130.44,130.52380714285715,130.52380714285715,SHORT,SL,5966,-520.8744142857798,1.0,20.881,2017-03-09 14:00:00-05:00,2017-03-09 09:30:00-05:00,0.8380714285714268
131.35,131.43502142857142,131.43502142857142,SHORT,SL,5880,-520.5059999999675,1.0,20.580000000000002,2017-03-10 09:35:00-05:00,2017-03-10 09:30:00-05:00,0.8502142857142851
131.45,131.36626428571427,131.36626428571427,LONG,SL,5971,-520.8844500000515,1.0,20.898500000000002,2017-03-13 09:35:00-04:00,2017-03-13 09:30:00-04:00,0.8373571428571418
131.24,131.32252142857143,131.32252142857143,SHORT,SL,6059,-521.2038357142659,1.0,21.206500000000002,2017-03-14 09:35:00-04:00,2017-03-14 09:30:00-04:00,0.8252142857142835
131.4,131.4850285714286,131.4850285714286,SHORT,SL,5880,-520.5480000000524,1.0,20.580000000000002,2017-03-15 09:35:00-04:00,2017-03-15 09:30:00-04:00,0.850285714285712
131.75,131.83370714285715,131.83370714285715,SHORT,SL,5973,-520.8882642857601,1.0,20.9055,2017-03-17 09:40:00-04:00,2017-03-17 09:30:00-04:00,0.8370714285714281
131.56,131.64220714285713,131.64220714285713,SHORT,SL,6082,-521.2708428570595,1.0,21.287,2017-03-20 13:40:00-04:00,2017-03-20 09:30:00-04:00,0.8220714285714276
132.35,132.27300785714286,132.27300785714286,LONG,SL,6494,-522.7159757142446,1.0,22.729,2017-03-21 09:35:00-04:00,2017-03-21 09:30:00-04:00,0.7699214285714281
130.09,130.00157928571429,130.00157928571429,LONG,SL,5654,-519.7197185714488,1.0,19.789,2017-03-22 09:35:00-04:00,2017-03-22 09:30:00-04:00,0.884207142857144
130.29,130.38077785714285,130.38077785714285,SHORT,SL,5507,-519.1881592856953,1.0,19.2745,2017-03-23 09:40:00-04:00,2017-03-23 09:30:00-04:00,0.9077785714285714
130.99,130.89967928571429,130.89967928571429,LONG,SL,5535,-519.2976535714828,1.0,19.3725,2017-03-24 09:35:00-04:00,2017-03-24 09:30:00-04:00,0.9032071428571433
129.81,130.7432071428571,129.7166792857143,LONG,TP,5357,4980.441164285484,10.0,18.7495,2017-03-27 09:50:00-04:00,2017-03-27 09:30:00-04:00,0.9332071428571445
130.93,130.830465,130.830465,LONG,SL,5023,-517.5448050000152,1.0,17.5805,2017-03-28 09:35:00-04:00,2017-03-28 09:30:00-04:00,0.99535
131.62,131.72517785714285,131.72517785714285,SHORT,SL,4753,-516.5458549999591,1.0,16.6355,2017-03-29 09:35:00-04:00,2017-03-29 09:30:00-04:00,1.0517785714285708
132.36,132.25603642857143,132.25603642857143,LONG,SL,4809,-516.7923150000382,1.0,16.831500000000002,2017-03-30 09:40:00-04:00,2017-03-30 09:30:00-04:00,1.0396357142857124
132.63,132.527715,132.527715,LONG,SL,4888,-517.0770799999748,1.0,17.108,2017-04-03 09:35:00-04:00,2017-04-03 09:30:00-04:00,1.0228500000000014
132.09,131.98307214285714,131.98307214285714,LONG,SL,4676,-516.3606600000321,1.0,16.366,2017-04-04 09:35:00-04:00,2017-04-04 09:30:00-04:00,1.069278571428571
132.58,131.98,132.68260642857143,SHORT,EOD,4872,2906.1480000001106,5.847586826222967,17.052,2017-04-05 15:15:00-04:00,2017-04-05 09:30:00-04:00,1.026064285714284
132.01,132.12060642857142,132.12060642857142,SHORT,SL,4520,-515.7610571428621,1.0,15.82,2017-04-06 09:40:00-04:00,2017-04-06 09:30:00-04:00,1.1060642857142844
131.87,131.982535,131.982535,SHORT,SL,4443,-515.5435050000367,1.0,15.5505,2017-04-07 09:50:00-04:00,2017-04-07 09:30:00-04:00,1.1253499999999994
132.28,132.16589285714286,132.16589285714286,LONG,SL,4381,-515.2368928571151,1.0,15.3335,2017-04-10 09:35:00-04:00,2017-04-10 09:30:00-04:00,1.141071428571428
132.055,131.9536885714286,131.9536885714286,LONG,SL,4935,-517.2443999999624,1.0,17.2725,2017-04-11 09:35:00-04:00,2017-04-11 09:30:00-04:00,1.0131142857142845
